ngram,freq
NXI,-10.596012461603243
XIE,-11.720942058588726
UNS,-9.651550852762393
NSU,-10.26698904899502
W P,-9.698070868397284
PIE,-7.244059892902166
INL,-9.991057993078758
 BI,-8.994397274850352
BIG,-10.780934800097254
IGG,-11.895295445733504
GGE,-9.532646111996808
SHY,-11.08967028174687
RVA,-9.730331730615505
VAN,-8.739308709414237
U M,-9.569179855329264
SIE,-10.40721839030367
IEU,-10.354850404786355
A E,-11.0479975853463
XCH,-11.155628249538665
NGI,-9.263064081188645
ALA,-9.330346088271968
URM,-11.443310321990447
RMU,-11.84877543009861
IGI,-10.533098636192674
GIB,-11.895295445733504
ACQ,-10.194885755093678
CQU,-10.17764394865917
QUA,-8.65755113656092
UAI,-10.344698033322338
NTA,-8.622653196709644
PEE,-10.440008213126662
ISM,-9.902865281043297
MAY,-9.216232781504546
DET,-9.555322820667838
SIB,-8.487768929019701
W C,-9.25964527443986
MMI,-10.072283433001346
NIS,-8.156492682852967
IG ,-10.677138006415612
G G,-9.463354331525416
GOT,-9.206476606559182
RID,-8.77020715096547
ESU,-9.786526288959148
WAT,-9.43042954682895
PIN,-8.408940255731041
INN,-8.835024651041943
NNI,-9.10793540617341
NDL,-9.375297476134234
AKS,-11.250938429342991
KES,-10.152326140674882
NOI,-10.691322641407568
OIS,-9.25964527443986
MAC,-10.324697366615668
ISY,-11.84877543009861
SLI,-9.646513058732435
GEM,-10.334647697468835
 KE,-9.131675393476483
KEP,-9.89639276653768
PT ,-8.926102727414126
EGU,-9.963084141036353
GUL,-10.596012461603243
ULA,-9.031734945287996
XIO,-10.950833836892652
P R,-11.0079922507326
PAS,-8.32375269832411
CTU,-10.034543105018498
TOY,-12.167229161217145
YSH,-12.231767682354716
OP ,-9.65661415471894
AFR,-9.833872409556347
FRA,-9.15292050209022
EEI,-9.719462058378602
NFI,-9.602279803755609
FID,-10.440008213126662
G V,-10.305088895227291
TUN,-9.8646440682231
N V,-9.677127694552041
IEW,-9.752432077616172
FON,-10.796683157065395
F D,-9.087615403682452
III,-10.570370030989906
SWI,-10.896766615622377
HUM,-9.390741798561708
UMM,-10.230287682144594
DIL,-11.202148265173559
CEA,-9.815853904053668
SSL,-10.649358442308536
SLY,-8.940881321510243
RIL,-9.034456035402357
HRE,-8.864471852368244
UPS,-10.691322641407568
FLY,-10.248470001227783
MAS,-8.940881321510243
SCU,-9.97697325319702
UPE,-10.295426984315554
OSY,-11.4740819806572
LUM,-9.65661415471894
P F,-10.365106904953544
HIR,-9.266494616285435
LEB,-11.804323667527777
MOD,-10.812683498411836
OSA,-11.443310321990447
SAL,-9.59271035273946
OBV,-11.276256237327281
BVI,-11.133155393686607
USL,-9.146804275072784
M U,-9.942605609692812
TRE,-8.024094434825614
ITR,-9.858413518472464
 DH,-13.330379971022827
DHO,-11.384469821967514
HOT,-9.89639276653768
S U,-8.648248743898607
HOI,-11.607613373281723
CAC,-12.541922610658556
ACY,-11.0079922507326
CY ,-9.287328703188276
IEC,-10.812683498411836
KIT,-11.302231723730541
ITC,-10.37546969198909
DIA,-9.455020949966272
CUS,-9.541655181939174
UC ,-12.637232790462882
C D,-11.84877543009861
NGH,-12.86037634177709
GHI,-10.072283433001346
MAG,-9.406428394729407
AGN,-10.73512526406596
IMI,-9.280335667697306
ICU,-9.0847459612545
 AH,-9.528171831601886
AH ,-9.3791362524414
L U,-10.533098636192674
OUI,-11.413457358840766
S X,-11.995378904290487
 XV,-10.750163141430502
XV ,-11.804323667527777
V I,-10.005343950326235
TEZ,-14.246670702896981
Z N,-13.330379971022827
NOU,-9.62169788961271
TEO,-11.443310321990447
EOU,-10.49716662696661
TOK,-12.637232790462882
KEN,-8.66694087691076
NGN,-13.330379971022827
G E,-9.03718455005556
C P,-11.643981017452598
ACO,-12.106604539400712
TEU,-14.246670702896981
ADV,-9.200024971277694
DVA,-9.555322820667838
TAG,-10.152326140674882
GEO,-10.596012461603243
TYL,-12.454911233668927
YLE,-12.37486852599539
L G,-9.226085077947557
GAR,-9.337699062577226
OAS,-11.895295445733504
EEF,-12.37486852599539
GAV,-9.203245585977735
UBT,-9.846067682650165
BTL,-11.995378904290487
UNC,-8.763950613351167
RFE,-10.570370030989906
CTL,-10.027162997720875
 IV,-9.942605609692812
IVY,-14.939817883456927
VY ,-10.649358442308536
GLO,-9.724882125847941
SSY,-12.300760553841668
RKL,-11.944085609902936
KLI,-11.4740819806572
IAM,-11.356298945000818
MAD,-8.384460991646263
EGE,-11.22624581675262
MIR,-10.295426984315554
FIG,-9.493080511790618
IGU,-9.942605609692812
GUR,-10.230287682144594
APE,-9.394640438977365
PEL,-10.354850404786355
BOS,-11.505830678971781
OSO,-11.22624581675262
MUC,-8.960932118555805
H E,-9.38685829853531
XPO,-11.202148265173559
LAM,-9.578525717747501
LLR,-11.328899970812703
LRO,-11.22624581675262
TOW,-8.82835054395425
COQ,-12.637232790462882
UET,-11.607613373281723
UNQ,-13.841205594788818
ICT,-9.018239463813112
DIM,-10.295426984315554
 EF,-9.602279803755609
EFF,-9.597483631492116
DRO,-8.931004698014332
RTL,-11.02779487802878
XTR,-10.509001084613613
RAO,-11.250938429342991
AOR,-11.250938429342991
RDI,-9.345106503855089
UPO,-10.248470001227783
PON,-9.246085744654227
ADA,-10.49716662696661
DAM,-10.057015960870556
DOU,-9.677127694552041
OUB,-9.484496768099225
BT ,-10.344698033322338
BIL,-9.200024971277694
AUD,-10.334647697468835
NCL,-9.41835696559468
CLI,-10.509001084613613
UNN,-9.36386878031061
UPR,-12.049446125560763
ADJ,-9.475986078431317
DJU,-9.537140501584648
CKL,-9.602279803755609
KLA,-13.330379971022827
SMO,-9.0847459612545
LDS,-10.622329769920617
DOP,-11.643981017452598
OPT,-11.643981017452598
W O,-8.909132623195664
LAP,-10.862280439551208
PSE,-10.48547058720342
K N,-10.324697366615668
K U,-10.649358442308536
P H,-9.414364944325143
K P,-9.942605609692812
G J,-10.796683157065395
OVI,-8.873709793353179
URP,-9.44675644011638
RPR,-9.786526288959148
BLA,-9.352569225056678
CEE,-10.76543061356129
EED,-8.552938564094282
 UG,-12.454911233668927
UGL,-12.300760553841668
P B,-9.983990825855667
A J,-10.622329769920617
OYO,-11.443310321990447
SIC,-9.677127694552041
C B,-11.643981017452598
IMB,-11.133155393686607
MBE,-8.635369081034947
CIL,-10.46248106897872
SUL,-9.646513058732435
F  ,-12.049446125560763
  C,-12.049446125560763
BOD,-9.143760132691556
ODY,-9.23937431006624
NOS,-10.609084543170596
PUC,-11.643981017452598
UCK,-9.467547209785453
ACA,-12.231767682354716
EGS,-10.194885755093678
O U,-9.326689777068857
 GH,-13.841205594788818
GHO,-12.231767682354716
ORG,-9.099176226083529
RGN,-12.993907734401613
RUM,-10.049468755235173
Y N,-8.455182647821676
SHR,-10.186227692350563
HRU,-10.691322641407568
RUG,-10.239337517664511
UGG,-9.786526288959148
GGI,-10.750163141430502
CAU,-8.20760717698972
 UT,-10.095630796998336
UTT,-9.11087226584672
LFC,-11.895295445733504
FCO,-12.167229161217145
HET,-9.263064081188645
R V,-9.31219676976629
TUP,-10.622329769920617
UPI,-9.62169788961271
PID,-9.493080511790618
CUI,-12.049446125560763
 NY,-13.330379971022827
NYM,-13.553523522337036
MPH,-10.914466192721777
PHE,-10.354850404786355
FFR,-12.993907734401613
YEE,-14.939817883456927
ILK,-11.111176486967832
TOC,-11.111176486967832
CKI,-9.91593736261065
ATL,-11.356298945000818
ECD,-12.742593306120709
CDO,-12.742593306120709
DOT,-11.995378904290487
GON,-9.510472254502487
DEM,-9.290843645295721
MOI,-9.798154326954267
EOR,-10.520977275660329
ENJ,-10.828944019283616
NJO,-10.780934800097254
CTR,-11.944085609902936
APO,-8.456710531999729
LEO,-8.551256477911297
EON,-8.33181725816084
FAL,-9.38298982175739
UBJ,-10.239337517664511
BJE,-9.798154326954267
JEC,-9.455020949966272
UCS,-14.939817883456927
RCY,-11.443310321990447
UBS,-10.76543061356129
SEQ,-10.76543061356129
EQU,-9.442649658163726
EPA,-9.067700093981511
PAI,-9.067700093981511
ZED,-9.039920529874436
INQ,-9.97697325319702
UIR,-9.758034333164842
M G,-9.902865281043297
PRA,-9.41835696559468
TEF,-11.302231723730541
CHF,-11.84877543009861
YE ,-10.365106904953544
UDL,-11.133155393686607
VEH,-11.356298945000818
EHE,-9.94938529667819
HUR,-9.131675393476483
ESC,-9.345106503855089
CUE,-12.231767682354716
NAG,-10.203619435062432
SIM,-9.236035408800726
EAG,-10.570370030989906
HEO,-10.663151764440872
ARB,-11.155628249538665
RBA,-11.276256237327281
OBJ,-10.780934800097254
ENA,-9.963084141036353
F E,-9.249458429132867
LIM,-10.019836957628803
SUG,-10.691322641407568
UGA,-10.932484698224457
RSI,-10.545368728784489
LTU,-11.538620501794771
NIE,-9.746861032566716
KEE,-9.741320852191102
EEP,-8.587188487137361
EP ,-8.830570300692562
IV ,-11.155628249538665
V J,-12.86037634177709
NDR,-7.680701755359826
DSO,-10.111504146154626
DIU,-12.993907734401613
IUM,-11.02779487802878
UM ,-10.285857533299405
IRM,-9.798154326954267
RCU,-10.509001084613613
CUT,-9.719462058378602
S Q,-9.471757742321795
RIK,-10.845473321234827
IKI,-10.950833836892652
RAS,-9.475986078431317
Y K,-9.677127694552041
ESO,-9.89639276653768
DIO,-12.231767682354716
SCR,-9.266494616285435
EWI,-11.0479975853463
L K,-10.314845070172655
V S,-9.677127694552041
SYL,-12.106604539400712
YLL,-11.572522053470452
LAB,-10.691322641407568
HAM,-9.870913681236695
DEP,-9.209718100483352
EWE,-10.969525969904804
H G,-9.607099090191557
W F,-9.337699062577226
NOY,-11.995378904290487
OYA,-11.111176486967832
YAN,-10.557791248783046
OEV,-12.637232790462882
OUC,-9.870913681236695
SUP,-9.045415049192076
W V,-11.0079922507326
URB,-10.932484698224457
RB ,-11.720942058588726
B T,-11.720942058588726
LAU,-9.096273466425567
XCU,-11.202148265173559
LDI,-8.298635713716337
SLE,-9.031734945287996
LEE,-9.21297013586973
EEV,-9.870913681236695
BLI,-9.21297013586973
IGE,-10.76543061356129
RRU,-10.064620560255776
RUP,-9.870913681236695
UPT,-9.983990825855667
M V,-10.473909764802343
SOR,-9.131675393476483
GAZ,-9.763668150883099
AZE,-9.87722285042996
SEI,-9.970004583880927
EIZ,-10.027162997720875
RTO,-11.302231723730541
I I,-10.17764394865917
R K,-9.719462058378602
BOY,-9.852221548224543
OY ,-9.105007146394321
ELU,-11.08967028174687
NGR,-9.273391195344495
TIA,-9.66681832489318
NSF,-10.862280439551208
SFE,-11.068616872549036
GUA,-9.66681832489318
UAR,-8.897185049774546
M R,-9.62661190441514
FFI,-8.053286240926417
DVI,-10.520977275660329
UMY,-12.742593306120709
MYA,-12.37486852599539
V T,-9.410388795945504
TSY,-11.505830678971781
SYN,-11.607613373281723
YN ,-11.804323667527777
DRU,-10.17764394865917
UBE,-10.812683498411836
ETS,-9.146804275072784
TSK,-10.072283433001346
NFL,-10.221319012161832
FLU,-9.671959724393599
LUE,-9.564539475772762
ROC,-10.203619435062432
OCU,-11.607613373281723
TME,-10.305088895227291
LEL,-11.720942058588726
MBI,-11.133155393686607
K C,-10.324697366615668
CLU,-9.555322820667838
UTC,-11.443310321990447
M M,-9.36386878031061
TIG,-11.202148265173559
U F,-10.76543061356129
NYT,-9.263064081188645
I N,-10.334647697468835
U O,-10.533098636192674
DSH,-10.677138006415612
U B,-10.203619435062432
ODS,-10.203619435062432
NEF,-10.9885741648755
EFA,-11.0479975853463
GRY,-10.049468755235173
NDH,-12.637232790462882
DHE,-11.944085609902936
PAP,-9.870913681236695
PA ,-11.0079922507326
MOL,-9.88357207810862
DOO,-8.999646630736496
WEV,-10.17764394865917
API,-9.42236498699222
NOM,-10.914466192721777
MIZ,-13.553523522337036
LIZ,-10.160694390345398
EGG,-10.932484698224457
K F,-9.752432077616172
F U,-9.909379962064492
YAS,-10.440008213126662
LMS,-12.231767682354716
DEB,-11.302231723730541
EBT,-11.607613373281723
BTE,-12.167229161217145
EER,-9.963084141036353
REO,-10.750163141430502
EOV,-12.167229161217145
N  ,-11.681721345435445
  M,-13.553523522337036
MIK,-9.998175460847623
IKH,-9.4385596729122
KHA,-9.798154326954267
HAY,-9.703375920626979
AYL,-9.963084141036353
YLO,-10.027162997720875
NDN,-12.300760553841668
ERM,-9.079031659991061
MIC,-10.057015960870556
HAE,-10.932484698224457
AEL,-10.862280439551208
ILA,-10.160694390345398
H K,-10.914466192721777
V R,-10.11953631785189
JUT,-9.62169788961271
UTA,-9.37147337969583
W K,-11.505830678971781
PES,-10.533098636192674
MMA,-8.420670595516532
NSP,-10.334647697468835
AU ,-10.691322641407568
U R,-10.37546969198909
OIR,-11.22624581675262
ODB,-11.643981017452598
DBY,-11.643981017452598
BYE,-11.804323667527777
TOM,-9.442649658163726
OMO,-9.833872409556347
ROB,-9.846067682650165
OBA,-10.295426984315554
BAB,-9.97697325319702
PPA,-10.76543061356129
RGO,-10.663151764440872
OTT,-9.852221548224543
PLO,-9.929182589360671
LOY,-11.250938429342991
TAS,-7.778971976792628
 V ,-11.84877543009861
EDY,-11.681721345435445
RAB,-9.682322511429145
CRA,-10.080005479095256
RAZ,-11.443310321990447
AZY,-12.742593306120709
ZY ,-12.300760553841668
AIG,-9.488779429891226
RCA,-11.155628249538665
EU ,-11.84877543009861
UI ,-12.167229161217145
RKE,-9.815853904053668
MI ,-12.637232790462882
 LH,-13.330379971022827
LHA,-14.939817883456927
HA ,-7.8291217604781
DAT,-11.155628249538665
AI ,-13.330379971022827
HI ,-12.167229161217145
CCH,-14.246670702896981
I G,-10.750163141430502
BEW,-11.505830678971781
EWA,-10.221319012161832
RUN,-9.15292050209022
UN ,-9.140725228996402
GNS,-10.950833836892652
NAC,-10.950833836892652
XVI,-10.828944019283616
VII,-10.705711378859668
I F,-10.314845070172655
UEE,-11.202148265173559
IZA,-11.505830678971781
ZAB,-12.993907734401613
ABE,-10.557791248783046
EAP,-10.663151764440872
YAL,-11.995378904290487
RBO,-12.167229161217145
ISD,-11.572522053470452
BAT,-8.486192884564236
UEU,-14.246670702896981
EUL,-14.246670702896981
DAZ,-12.300760553841668
AZU,-11.995378904290487
ZUR,-12.167229161217145
F F,-8.787085188752823
FAR,-9.093379108399203
IOL,-11.276256237327281
EXI,-9.858413518472464
XIL,-12.637232790462882
EXE,-9.724882125847941
XEC,-10.557791248783046
ROY,-10.019836957628803
EMS,-9.196814695647445
HOO,-9.4385596729122
OOS,-10.828944019283616
GOV,-9.741320852191102
RNM,-10.705711378859668
LUD,-10.37546969198909
BTF,-12.86037634177709
SES,-8.134095330039942
ALR,-8.897185049774546
LRE,-9.15599270112719
GIM,-9.193614692916775
BLU,-9.564539475772762
OCR,-12.637232790462882
PUB,-11.133155393686607
C O,-11.505830678971781
NIO,-9.559920529916468
AIM,-9.356321574675228
N Q,-10.691322641407568
QUO,-12.541922610658556
UOT,-13.148058414228872
TEC,-10.780934800097254
BER,-8.135203363394304
OWD,-9.070520970323154
WDE,-10.396523101186924
C E,-11.443310321990447
C T,-11.384469821967514
TYR,-13.330379971022827
YR ,-14.246670702896981
 EP,-11.505830678971781
EPI,-10.26698904899502
PIG,-12.541922610658556
RAM,-9.970004583880927
ROK,-9.929182589360671
OPR,-11.84877543009861
ATN,-11.761764053108982
IBI,-9.64150051690889
MUT,-9.922538046642003
RIF,-9.846067682650165
SAS,-11.944085609902936
XCL,-10.27637878934486
PPI,-9.276857403320982
PAL,-9.62661190441514
MNL,-12.637232790462882
D Q,-9.902865281043297
P S,-10.11953631785189
HEE,-9.087615403682452
IOR,-10.40721839030367
ABU,-11.607613373281723
BUS,-9.493080511790618
 EQ,-10.451181513724787
CIT,-9.180916109579647
TIZ,-12.300760553841668
ZEN,-10.635752790252758
NSH,-10.812683498411836
DOM,-9.569179855329264
VAI,-10.635752790252758
GIC,-10.969525969904804
LER,-9.232707618708051
 ID,-9.687544455410297
OBB,-10.649358442308536
ERJ,-14.246670702896981
RJE,-14.246670702896981
CIP,-10.596012461603243
IPA,-10.76543061356129
EJU,-13.553523522337036
JUD,-10.609084543170596
LIB,-9.983990825855667
IBE,-9.89639276653768
MPT,-9.546190337104566
IDI,-9.475986078431317
GHS,-11.681721345435445
HSO,-14.246670702896981
AMU,-10.705711378859668
UTB,-12.541922610658556
TBU,-12.541922610658556
RUC,-9.4385596729122
SAC,-9.193614692916775
ACR,-9.475986078431317
GIO,-10.914466192721777
XAS,-12.637232790462882
ASP,-10.473909764802343
VIG,-11.895295445733504
IGO,-11.995378904290487
GOR,-10.365106904953544
U E,-11.607613373281723
NOC,-10.812683498411836
OCE,-10.73512526406596
BRU,-10.545368728784489
UMA,-9.804019446406665
UNL,-10.914466192721777
NLI,-10.691322641407568
LFS,-11.681721345435445
FSM,-14.939817883456927
OMY,-11.111176486967832
NEO,-11.505830678971781
R  ,-12.167229161217145
LDL,-10.440008213126662
DLI,-11.0079922507326
RGI,-10.095630796998336
 JA,-10.46248106897872
JAC,-11.178617767763365
COB,-13.330379971022827
OBI,-11.538620501794771
BIN,-9.631550186055723
ESM,-11.944085609902936
CTS,-10.257686656332707
CEM,-10.896766615622377
IDG,-9.852221548224543
RCO,-10.879374872910509
OLA,-8.393032472696403
JAF,-14.939817883456927
AGU,-11.302231723730541
O J,-10.473909764802343
AWK,-10.812683498411836
WKW,-10.932484698224457
KWA,-10.609084543170596
RDN,-12.454911233668927
P M,-10.609084543170596
PHA,-11.02779487802878
EHI,-9.105007146394321
IAG,-9.501738574533732
DYS,-12.167229161217145
LTY,-10.230287682144594
LLS,-9.256238116118245
GAS,-12.106604539400712
SPS,-13.553523522337036
AGR,-9.146804275072784
EEA,-11.155628249538665
EAB,-10.72031017828082
VI ,-11.178617767763365
SOI,-11.804323667527777
NGA,-10.354850404786355
HUG,-11.08967028174687
UGE,-10.828944019283616
ABS,-9.602279803755609
TMI,-12.106604539400712
EDE,-9.692793811296442
LDN,-10.76543061356129
ODD,-10.545368728784489
RYB,-10.144027337860186
YBO,-10.012564198299723
NLE,-10.932484698224457
LPI,-12.37486852599539
LOA,-10.041978083506017
OAK,-10.418029306407886
K L,-10.533098636192674
FIX,-10.194885755093678
IXE,-10.285857533299405
XED,-10.057015960870556
YEG,-14.939817883456927
EGL,-11.944085609902936
LAW,-9.51928288418464
OKS,-10.203619435062432
HAW,-11.443310321990447
AWL,-11.276256237327281
WL ,-11.443310321990447
L  ,-12.541922610658556
  I,-13.330379971022827
WNY,-12.742593306120709
OYF,-10.49716662696661
YFU,-10.385940991856387
 SN,-9.682322511429145
SNA,-11.250938429342991
PUS,-10.334647697468835
WRA,-11.178617767763365
BRA,-9.497400172935134
CEF,-11.111176486967832
EPY,-12.167229161217145
TUM,-10.48547058720342
UMB,-9.646513058732435
SAB,-10.451181513724787
SAG,-10.230287682144594
U P,-10.396523101186924
LIO,-9.929182589360671
ASM,-11.413457358840766
TIP,-10.812683498411836
I P,-10.649358442308536
UDY,-10.144027337860186
BOO,-9.497400172935134
CAE,-13.148058414228872
AES,-13.330379971022827
ESA,-10.9885741648755
ELB,-11.02779487802878
LBO,-10.845473321234827
IDD,-9.846067682650165
DDL,-9.798154326954267
 ML,-14.939817883456927
MLL,-14.939817883456927
UBB,-10.691322641407568
BBI,-10.812683498411836
WAV,-10.73512526406596
BST,-10.845473321234827
RYW,-11.02779487802878
YWH,-10.635752790252758
NKS,-9.775031909533412
DSM,-12.454911233668927
DIP,-10.705711378859668
IPL,-10.354850404786355
LOM,-10.72031017828082
TUC,-11.276256237327281
TUT,-10.509001084613613
UTO,-11.384469821967514
W G,-10.230287682144594
OFE,-12.231767682354716
NEY,-9.59271035273946
P Y,-11.202148265173559
THS,-10.212430064744586
HS ,-9.827830095100383
BED,-9.11087226584672
REH,-9.970004583880927
P E,-11.720942058588726
NAI,-10.557791248783046
AIV,-11.302231723730541
Y V,-9.922538046642003
KEL,-11.84877543009861
WAK,-10.48547058720342
GOW,-11.0479975853463
W R,-9.852221548224543
TLI,-10.609084543170596
ISK,-11.02779487802878
SKL,-12.167229161217145
KLY,-9.677127694552041
RGU,-10.76543061356129
GUM,-11.328899970812703
SSM,-11.681721345435445
SME,-10.212430064744586
MMO,-10.295426984315554
L J,-11.761764053108982
UDG,-10.27637878934486
E  ,-11.178617767763365
APR,-11.413457358840766
RAK,-10.750163141430502
KSI,-12.37486852599539
TUL,-10.9885741648755
AYF,-12.37486852599539
LSU,-13.841205594788818
SSO,-10.509001084613613
SHU,-10.862280439551208
HUD,-11.4740819806572
MEO,-9.998175460847623
GID,-12.37486852599539
 EG,-11.720942058588726
EGO,-11.111176486967832
ODN,-11.08967028174687
CKS,-9.735811196380132
W Q,-11.643981017452598
UER,-10.609084543170596
ERU,-12.167229161217145
ULO,-11.155628249538665
AWN,-10.152326140674882
P G,-12.37486852599539
 SQ,-9.929182589360671
SQU,-9.809919168533854
IRR,-9.597483631492116
GIS,-12.454911233668927
DOC,-9.724882125847941
OCT,-9.578525717747501
P Q,-12.637232790462882
UIV,-11.302231723730541
WAL,-9.345106503855089
ARF,-11.202148265173559
U Y,-10.969525969904804
ATY,-9.89639276653768
BOV,-9.88996187620739
EGR,-10.354850404786355
SIX,-10.111504146154626
IX ,-10.314845070172655
X M,-12.167229161217145
AGO,-9.703375920626979
EG ,-10.152326140674882
CRY,-10.111504146154626
UTS,-9.909379962064492
TSI,-10.896766615622377
RYL,-13.148058414228872
YLY,-12.167229161217145
EXH,-11.111176486967832
XHA,-11.276256237327281
KAN,-13.148058414228872
DOG,-10.583109056767336
OG ,-10.622329769920617
EEB,-11.384469821967514
EBL,-11.276256237327281
AGS,-11.804323667527777
OOP,-9.149857712559674
EWL,-11.84877543009861
LUX,-12.37486852599539
UXU,-12.37486852599539
XUR,-12.37486852599539
APK,-12.454911233668927
PKI,-12.454911233668927
EWN,-12.637232790462882
SEH,-10.896766615622377
EHO,-10.705711378859668
LFW,-12.167229161217145
FWA,-12.167229161217145
RVO,-11.643981017452598
VOU,-10.072283433001346
PAB,-11.413457358840766
CAB,-11.178617767763365
IFL,-11.155628249538665
FUT,-10.428958376940077
KEY,-11.22624581675262
IOT,-10.879374872910509
DNA,-11.944085609902936
ZEM,-12.300760553841668
SAF,-11.4740819806572
 O ,-11.068616872549036
UNM,-12.231767682354716
NMA,-12.300760553841668
LOL,-13.553523522337036
 PH,-9.91593736261065
PHR,-11.720942058588726
HRA,-11.276256237327281
USC,-11.384469821967514
SCL,-11.995378904290487
XCI,-10.111504146154626
XTI,-13.330379971022827
ORB,-10.796683157065395
RBI,-11.02779487802878
BID,-11.720942058588726
GOA,-11.804323667527777
OAL,-11.720942058588726
IE ,-9.484496768099225
U L,-10.344698033322338
NGT,-9.815853904053668
GTH,-9.833872409556347
WEI,-11.202148265173559
OMS,-10.570370030989906
GOS,-11.276256237327281
SIP,-11.328899970812703
VIA,-11.384469821967514
C W,-11.505830678971781
XIS,-10.186227692350563
FIS,-11.84877543009861
NNY,-11.276256237327281
NCA,-11.0479975853463
DEG,-11.4740819806572
Y Q,-10.914466192721777
XTE,-10.257686656332707
G K,-11.111176486967832
PAC,-9.319417017739777
PHI,-10.649358442308536
ILO,-10.533098636192674
SOP,-11.572522053470452
OPH,-11.178617767763365
DDI,-10.677138006415612
NDA,-9.798154326954267
THL,-10.950833836892652
LAX,-13.330379971022827
AXI,-12.993907734401613
XIN,-12.541922610658556
MSO,-12.454911233668927
FFO,-9.94938529667819
NYW,-11.607613373281723
P V,-12.742593306120709
EBA,-12.300760553841668
BAU,-13.330379971022827
FAU,-11.068616872549036
 IX,-11.995378904290487
X I,-12.231767682354716
OCL,-10.451181513724787
AB ,-12.106604539400712
B I,-12.37486852599539
DRI,-9.323046785790355
ULG,-12.106604539400712
LGE,-12.300760553841668
 NU,-9.488779429891226
NUL,-14.939817883456927
FYI,-11.720942058588726
CIS,-10.034543105018498
PTY,-11.22624581675262
RSH,-10.127633528084509
 LY,-10.473909764802343
LYI,-9.671959724393599
ALC,-11.384469821967514
LCO,-11.202148265173559
COH,-12.231767682354716
OHO,-13.841205594788818
WLI,-12.231767682354716
WDI,-12.106604539400712
NDO,-9.168376760326911
MPI,-11.0479975853463
HUN,-9.096273466425567
TEV,-10.663151764440872
DOL,-8.938403005495777
LOK,-9.140725228996402
OKH,-8.963466974158994
V C,-10.428958376940077
RUI,-10.186227692350563
RAU,-11.0479975853463
H J,-11.202148265173559
OB ,-11.068616872549036
B B,-12.993907734401613
TYA,-9.266494616285435
SOB,-10.305088895227291
OBE,-10.27637878934486
OTO,-12.049446125560763
GAM,-11.0079922507326
PSY,-11.643981017452598
V W,-8.850773008010082
NAV,-12.106604539400712
EDG,-10.26698904899502
SHM,-10.845473321234827
NCT,-10.111504146154626
URL,-11.02779487802878
HTB,-13.553523522337036
TBL,-13.841205594788818
FAN,-9.798154326954267
RKA,-11.384469821967514
KAB,-11.572522053470452
NEL,-9.8646440682231
URV,-11.720942058588726
ARP,-10.203619435062432
RP ,-11.276256237327281
RML,-10.862280439551208
MLY,-10.324697366615668
TOG,-9.88996187620739
OGE,-9.636512975397851
V L,-10.622329769920617
ARH,-14.939817883456927
RHE,-11.276256237327281
PEG,-12.993907734401613
LUR,-11.302231723730541
IDA,-10.76543061356129
AGG,-9.719462058378602
TUG,-12.37486852599539
SSB,-14.246670702896981
SBE,-12.86037634177709
 OA,-11.02779487802878
EYL,-11.681721345435445
 EH,-10.48547058720342
EH ,-10.473909764802343
 SK,-9.809919168533854
SKY,-10.705711378859668
KY ,-10.354850404786355
DAW,-11.572522053470452
ERG,-9.229390866082058
RGL,-13.330379971022827
SUN,-9.87722285042996
JUM,-10.796683157065395
FIF,-10.295426984315554
POT,-10.203619435062432
LOP,-9.406428394729407
T Q,-10.295426984315554
TTO,-10.750163141430502
V H,-9.4385596729122
AMM,-9.902865281043297
PAY,-10.596012461603243
U U,-11.384469821967514
NSL,-12.231767682354716
HUT,-10.37546969198909
V P,-10.828944019283616
SPU,-10.570370030989906
PUR,-9.37147337969583
ORW,-9.66170322422641
RWA,-9.459178960114937
EDD,-11.111176486967832
SEP,-9.998175460847623
 ER,-10.440008213126662
DEW,-11.84877543009861
HID,-10.295426984315554
FUR,-9.991057993078758
TYI,-12.637232790462882
LTI,-10.451181513724787
V M,-11.111176486967832
CKW,-11.643981017452598
EFR,-11.068616872549036
COV,-9.555322820667838
WNI,-10.812683498411836
DDY,-11.505830678971781
MB ,-11.804323667527777
B O,-12.167229161217145
O  ,-12.541922610658556
   ,-14.939817883456927
  S,-11.681721345435445
 S ,-12.742593306120709
H U,-10.239337517664511
DAN,-8.88772871453251
R X,-9.583231608784915
 X ,-11.84877543009861
X P,-12.231767682354716
TAF,-9.935871577511469
TOV,-8.011280065292262
LDH,-11.681721345435445
UGU,-10.9885741648755
GUS,-10.691322641407568
UIP,-12.167229161217145
IPM,-12.86037634177709
PME,-12.167229161217145
ADZ,-14.939817883456927
DZI,-14.246670702896981
ZIV,-14.939817883456927
ATA,-7.7408866427687535
ALY,-11.356298945000818
X H,-11.538620501794771
POV,-11.84877543009861
RSK,-11.0079922507326
TYF,-12.049446125560763
YFI,-12.637232790462882
 TY,-12.049446125560763
TYP,-12.167229161217145
YPE,-12.454911233668927
LDB,-14.246670702896981
DBE,-14.939817883456927
GUO,-13.553523522337036
UOR,-13.841205594788818
MA ,-9.88357207810862
JAU,-12.742593306120709
EES,-9.852221548224543
FLI,-10.095630796998336
LLM,-12.541922610658556
LME,-11.538620501794771
RBL,-12.993907734401613
HTY,-11.538620501794771
 DM,-10.064620560255776
RI ,-12.049446125560763
I V,-12.300760553841668
RMO,-10.160694390345398
I Y,-12.37486852599539
 LV,-14.246670702896981
LVO,-14.246670702896981
